num,timestamp,hand_w,hand_x,hand_y,hand_z,fore_w,fore_x,fore_y,fore_z,up_w,up_x,up_y,up_z,thumb0,thumb1,thindex,index0,index1,index2,inmid,middle0,middle1,middle2,midring,ring0,ring1,ring2,ringlittle,little0,little1,little2,thumbcmc,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
1331,1702448902.4410536,0.9944821000099182,0.028718221932649612,-0.09933733195066452,-0.017684778198599815,0.9994543790817261,-0.004598734900355339,-0.02292061224579811,-0.023334041237831116,0.9984909296035767,-0.0264426376670599,-0.020957589149475098,-0.04332854226231575,8.278118133544922,15.809525489807129,30.5877685546875,21.719009399414062,10.28667163848877,1.4399999380111694,9.393258094787598,14.855031967163086,22.5783634185791,5.573222637176514,7.099600315093994,11.020645141601562,29.573488235473633,3.3750014305114746,12.244221687316895,4.210964202880859,41.223140716552734,11.134020805358887,4.668137550354004,3,0,4,0,726,3,3,4582,0,0,0,0,10,0,277,0,0,1,0
1332,1702448902.456486,0.9946413636207581,0.02861391194164753,-0.09792385995388031,-0.01675688847899437,0.9994893670082092,-0.004392229486256838,-0.021932901814579964,-0.022818850353360176,0.9985407590866089,-0.026252375915646553,-0.020238246768712997,-0.04263340309262276,8.317350387573242,15.809525489807129,30.658248901367188,21.867769241333008,10.28667163848877,1.4399999380111694,9.393258094787598,15.032405853271484,22.63701057434082,5.573222637176514,7.187250137329102,11.070968627929688,29.573488235473633,3.3750014305114746,12.301977157592773,4.210964202880859,41.223140716552734,11.134020805358887,4.668137550354004,3,0,4,0,891,3,3,4582,0,0,0,0,10,0,276,0,0,1,0
1333,1702448902.471918,0.9949169158935547,0.028219735249876976,-0.0954575389623642,-0.015224860981106758,0.9995436668395996,-0.004015846643596888,-0.020429305732250214,-0.02188654989004135,0.9986236691474915,-0.025875158607959747,-0.01925780065357685,-0.04135628417134285,8.3958158493042,15.809525489807129,30.728727340698242,22.115703582763672,10.221975326538086,1.4399999380111694,9.393258094787598,15.342809677124023,22.695653915405273,5.573222637176514,7.274899482727051,11.171613693237305,29.573488235473633,3.3750014305114746,12.417489051818848,4.210964202880859,41.223140716552734,11.134020805358887,4.796031475067139,3,0,4,0,891,3,3,4582,0,0,0,0,10,0,276,0,0,1,0
1334,1702448902.48735,0.9951474666595459,0.02773972973227501,-0.0933084562420845,-0.0143382353708148,0.999586284160614,-0.0036651536356657743,-0.01924053020775318,-0.02106279507279396,0.998702347278595,-0.02552199177443981,-0.018217047676444054,-0.04012937843799591,8.474281311035156,15.809525489807129,30.799203872680664,22.363637924194336,10.221975326538086,1.4399999380111694,9.393258094787598,15.653213500976562,22.75429916381836,5.573222637176514,7.187250137329102,11.423227310180664,29.573488235473633,3.3750014305114746,12.475244522094727,4.210964202880859,41.27953338623047,11.134020805358887,4.859978675842285,3,0,4,0,891,3,3,4582,0,0,0,0,10,0,276,0,0,1,0
1335,1702448902.5027819,0.9951474666595459,0.02773972973227501,-0.0933084562420845,-0.0143382353708148,0.9995987415313721,-0.0035744330380111933,-0.018990056589245796,-0.02071290649473667,0.9987426400184631,-0.02525796741247177,-0.01763232611119747,-0.03955022990703583,8.513514518737793,15.809525489807129,30.728727340698242,22.51239585876465,10.221975326538086,1.4399999380111694,9.393258094787598,15.741899490356445,22.812944412231445,5.573222637176514,7.187250137329102,11.473548889160156,29.573488235473633,3.3750014305114746,12.533000946044922,4.210964202880859,41.3359260559082,11.134020805358887,4.923925399780273,3,0,4,0,891,3,3,4582,0,0,0,0,10,0,276,0,0,1,0
1336,1702448902.5182142,0.9954068660736084,0.027244700118899345,-0.09078234434127808,-0.0134728429839015,0.9996371865272522,-0.0033375876955688,-0.017765497788786888,-0.01996876485645771,0.9988222718238831,-0.024846233427524567,-0.016235467046499252,-0.03838108107447624,8.631213188171387,15.873017311096191,30.658248901367188,22.661157608032227,10.221975326538086,1.4399999380111694,9.393258094787598,15.919273376464844,22.812944412231445,5.573222637176514,7.187250137329102,11.574193954467773,29.573488235473633,3.3750014305114746,12.5907564163208,4.210964202880859,41.44871139526367,11.134020805358887,4.98787260055542,3,0,4,0,891,3,3,4582,0,0,0,0,10,0,276,0,0,1,0
1337,1702448902.533646,0.9954680800437927,0.02713940478861332,-0.09017513692378998,-0.013236219994723797,0.9996531009674072,-0.003226243192330003,-0.017232149839401245,-0.019656086340546608,0.9988583326339722,-0.024571986868977547,-0.015689579769968987,-0.037844568490982056,8.631213188171387,15.936509132385254,30.658248901367188,22.809917449951172,10.157279014587402,1.4399999380111694,9.393258094787598,15.963617324829102,22.812944412231445,5.573222637176514,7.187250137329102,11.624517440795898,29.573488235473633,3.3750014305114746,12.648512840270996,4.210964202880859,41.505104064941406,11.134020805358887,4.98787260055542,3,0,3,0,971,3,3,4582,0,0,0,0,10,0,277,0,0,1,0
1338,1702448902.5490768,0.9955723881721497,0.02693909779191017,-0.0891164094209671,-0.012967575341463089,0.9996895790100098,-0.0029648407362401485,-0.01588277332484722,-0.01896708644926548,0.9989222884178162,-0.024167025461792946,-0.014934848062694073,-0.03670470789074898,8.631213188171387,16.063493728637695,30.658248901367188,22.958677291870117,10.157279014587402,1.4399999380111694,9.393258094787598,16.140989303588867,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,971,3,3,4582,0,0,0,0,10,0,277,0,0,1,0
1339,1702448902.5645099,0.9955723881721497,0.02693909779191017,-0.0891164094209671,-0.012967575341463089,0.999701976776123,-0.002893998520448804,-0.015442482195794582,-0.018683522939682007,0.9989522099494934,-0.023998813703656197,-0.014716077595949173,-0.036084458231925964,8.631213188171387,16.063493728637695,30.658248901367188,23.008264541625977,10.092583656311035,1.4399999380111694,9.393258094787598,16.185333251953125,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,971,3,3,4582,0,0,0,0,10,0,277,0,0,1,0
1340,1702448902.5799422,0.9956797957420349,0.026398468762636185,-0.08814705163240433,-0.012449031695723534,0.9997201561927795,-0.0029027608688920736,-0.014777516946196556,-0.018243033438920975,0.9990022778511047,-0.02369684912264347,-0.014528459869325161,-0.03495524823665619,8.59197998046875,16.19047737121582,30.658248901367188,23.107439041137695,10.092583656311035,1.4399999380111694,9.393258094787598,16.27402114868164,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1341,1702448902.5953743,0.9956921339035034,0.026255028322339058,-0.0880749523639679,-0.012275921180844307,0.9997279644012451,-0.002912834519520402,-0.01452355831861496,-0.018017679452896118,0.9990262985229492,-0.02358357049524784,-0.014481938444077969,-0.03436093032360077,8.59197998046875,16.19047737121582,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.318363189697266,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1342,1702448902.6108062,0.9956871271133423,0.026042500510811806,-0.08822335302829742,-0.012067566625773907,0.9997398257255554,-0.0029424584936350584,-0.014251894317567348,-0.017565669491887093,0.9990716576576233,-0.02337759919464588,-0.014144744724035263,-0.03330642357468605,8.59197998046875,16.19047737121582,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.40705108642578,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1343,1702448902.626238,0.995673418045044,0.026015914976596832,-0.0883985236287117,-0.011973150074481964,0.9997439980506897,-0.002962039317935705,-0.01423414796590805,-0.01733901910483837,0.9990944862365723,-0.023260772228240967,-0.013914479874074459,-0.03279607743024826,8.552746772766113,16.19047737121582,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.451393127441406,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1344,1702448902.6416738,0.9956228137016296,0.02604592964053154,-0.08897926658391953,-0.011809412389993668,0.9997547268867493,-0.0029181691352277994,-0.014091294258832932,-0.016836345195770264,0.999137282371521,-0.022982679307460785,-0.013591994531452656,-0.03181057423353195,8.552746772766113,16.19047737121582,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.451393127441406,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1345,1702448902.6571023,0.9955923557281494,0.02607760764658451,-0.08933629840612411,-0.011611847206950188,0.9997585415840149,-0.0029086321592330933,-0.014137585647404194,-0.01657041162252426,0.9991611838340759,-0.022881466895341873,-0.013294649310410023,-0.031252171844244,8.552746772766113,16.19047737121582,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.451393127441406,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1346,1702448902.6725342,0.9955443143844604,0.02609194628894329,-0.08990401774644852,-0.01131663378328085,0.9997721314430237,-0.002855284372344613,-0.013758496381342411,-0.016068972647190094,0.9992037415504456,-0.022629035636782646,-0.012791774235665798,-0.03026975691318512,8.513514518737793,16.126985549926758,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.451393127441406,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,923,2,3,3852,0,0,0,0,10,0,278,0,0,1,0
1347,1702448902.6879663,0.9955334663391113,0.026123207062482834,-0.09006613492965698,-0.010899732820689678,0.9997920989990234,-0.002711603883653879,-0.012956847436726093,-0.015510599128901958,0.9992465376853943,-0.0223543718457222,-0.012137388810515404,-0.02931579016149044,8.474281311035156,16.126985549926758,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.495737075805664,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,847,2,4,4016,0,0,0,0,10,0,281,0,0,1,0
1348,1702448902.703399,0.9955293536186218,0.026096297428011894,-0.09014377743005753,-0.01069568656384945,0.9998062252998352,-0.002644457621499896,-0.012248263694345951,-0.0151835847645998,0.9992682337760925,-0.022215308621525764,-0.011755491606891155,-0.02883382886648178,8.474281311035156,16.126985549926758,30.658248901367188,23.20661163330078,10.092583656311035,1.4399999380111694,9.393258094787598,16.540081024169922,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.210964202880859,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,847,2,4,4016,0,0,0,0,10,0,281,0,0,1,0
1349,1702448902.7188294,0.9955663084983826,0.026128754019737244,-0.08977052569389343,-0.010310780256986618,0.9998266696929932,-0.002384097781032324,-0.01119920238852501,-0.014683637768030167,0.9993107914924622,-0.021853113546967506,-0.010741688311100006,-0.02801886573433876,8.435049057006836,16.126985549926758,30.658248901367188,23.305784225463867,10.092583656311035,1.4399999380111694,9.393258094787598,16.628767013549805,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.275748252868652,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,847,2,4,4016,0,0,0,0,10,0,281,0,0,1,0
1350,1702448902.7342625,0.9955967664718628,0.02618195116519928,-0.08943963050842285,-0.010104810819029808,0.999837338924408,-0.0022905459627509117,-0.01055494137108326,-0.0144460778683424,0.9993281364440918,-0.02173798158764839,-0.010225050151348114,-0.02768089435994625,8.435049057006836,16.126985549926758,30.658248901367188,23.35537338256836,10.092583656311035,1.4399999380111694,9.393258094787598,16.673110961914062,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.340532302856445,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,609,4,4,4021,0,0,0,0,11,0,284,0,0,0,0
1351,1702448902.7496948,0.9956234097480774,0.02621467597782612,-0.08916383981704712,-0.009829564951360226,0.9998554587364197,-0.0020078339148312807,-0.009412558749318123,-0.014018089510500431,0.99936443567276,-0.02134842611849308,-0.008921486325562,-0.027119211852550507,8.435049057006836,16.126985549926758,30.658248901367188,23.454545974731445,10.027887344360352,1.4399999380111694,9.475655555725098,16.761796951293945,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.470100402832031,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,609,4,4,4021,0,0,0,0,11,0,284,0,0,0,0
1352,1702448902.7651272,0.9956535696983337,0.02626781351864338,-0.08883281797170639,-0.009623624384403229,0.9998634457588196,-0.0019146098056808114,-0.008879151195287704,-0.013806547038257122,0.9993802309036255,-0.021200843155384064,-0.008291903883218765,-0.026852117851376534,8.435049057006836,16.126985549926758,30.658248901367188,23.504133224487305,10.027887344360352,1.4399999380111694,9.558052062988281,16.761796951293945,22.812944412231445,5.573222637176514,7.187250137329102,11.725162506103516,29.573488235473633,3.3750014305114746,12.706268310546875,4.534884452819824,41.56149673461914,11.134020805358887,4.923925399780273,3,0,3,0,609,4,4,4021,0,0,0,0,11,0,284,0,0,0,0
1353,1702448902.7805586,0.9957284331321716,0.026225760579109192,-0.08806956559419632,-0.008990994654595852,0.9998757839202881,-0.0017062266124412417,-0.007797865197062492,-0.013592754490673542,0.9994034767150879,-0.02093815803527832,-0.007420573383569717,-0.02644481509923935,8.435049057006836,16.126985549926758,30.658248901367188,23.60330581665039,9.963191986083984,1.4399999380111694,9.640449523925781,16.85048484802246,22.812944412231445,5.573222637176514,7.187250137329102,11.775484085083008,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.56149673461914,11.134020805358887,4.923925399780273,4,0,3,0,598,3,4,4022,0,0,0,0,11,0,282,0,0,0,0
1354,1702448902.7959907,0.9957540035247803,0.02617834508419037,-0.08781610429286957,-0.008772091008722782,0.999880850315094,-0.0016401830362156034,-0.007389742415398359,-0.013455020263791084,0.9994153380393982,-0.020824816077947617,-0.00713324174284935,-0.026163695380091667,8.435049057006836,16.126985549926758,30.658248901367188,23.60330581665039,9.963191986083984,1.4399999380111694,9.722846031188965,16.89482879638672,22.812944412231445,5.573222637176514,7.187250137329102,11.825807571411133,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.56149673461914,11.134020805358887,4.923925399780273,4,0,3,0,598,3,4,4022,0,0,0,0,11,0,282,0,0,0,0
1355,1702448902.8114223,0.9956466555595398,0.025915421545505524,-0.08912587910890579,-0.0085227582603693,0.999888002872467,-0.001607071841135621,-0.006649031303822994,-0.013312993571162224,0.9994322061538696,-0.020829735323786736,-0.00664727296680212,-0.02563716657459736,8.3958158493042,16.126985549926758,30.658248901367188,23.70248031616211,9.8984956741333,1.4399999380111694,9.805242538452148,16.9835147857666,22.75429916381836,5.573222637176514,7.187250137329102,11.92645263671875,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,3,0,598,3,4,4022,0,0,0,0,11,0,282,0,0,0,0
1356,1702448902.826855,0.9956858158111572,0.025836681947112083,-0.08872954547405243,-0.008326088078320026,0.9998911619186401,-0.0016642938135191798,-0.006330853793770075,-0.013227936811745167,0.9994428157806396,-0.02077811397612095,-0.006383768282830715,-0.025329267606139183,8.3958158493042,16.126985549926758,30.658248901367188,23.75206756591797,9.8984956741333,1.4399999380111694,9.805242538452148,17.027856826782227,22.75429916381836,5.573222637176514,7.187250137329102,11.976774215698242,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,3,0,598,3,4,4022,0,0,0,0,11,0,282,0,0,0,0
1357,1702448902.8422868,0.99577796459198,0.025800710543990135,-0.08772958815097809,-0.00800357386469841,0.9998960494995117,-0.0017945332219824195,-0.005662333220243454,-0.01314179040491581,0.9994516372680664,-0.02085852436721325,-0.006267462391406298,-0.024941368028521538,8.3958158493042,16.126985549926758,30.658248901367188,23.851240158081055,9.833799362182617,1.4399999380111694,9.805242538452148,17.160888671875,22.75429916381836,5.573222637176514,7.187250137329102,12.07741928100586,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,3,0,598,3,4,4022,0,0,0,0,11,0,282,0,0,0,0
1358,1702448902.857719,0.9959228038787842,0.02587202936410904,-0.08607114106416702,-0.007762288209050894,0.9999037384986877,-0.0018497881246730685,-0.004571540281176567,-0.012971152551472187,0.9994717240333557,-0.020796382799744606,-0.004902942571789026,-0.02448996901512146,8.3958158493042,16.126985549926758,30.658248901367188,23.95041275024414,9.833799362182617,1.4399999380111694,9.805242538452148,17.249574661254883,22.75429916381836,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,613,3,4,4024,0,0,0,0,11,0,282,0,0,0,0
1359,1702448902.873151,0.9959847331047058,0.02588418684899807,-0.08534752577543259,-0.007757325656712055,0.9999076128005981,-0.001886207377538085,-0.003859633579850197,-0.012897433713078499,0.9994809627532959,-0.020765271037817,-0.003972311969846487,-0.024306755512952805,8.3958158493042,16.126985549926758,30.658248901367188,24.000001907348633,9.769103050231934,1.4399999380111694,9.805242538452148,17.29391860961914,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,613,3,4,4024,0,0,0,0,11,0,282,0,0,0,0
1360,1702448902.8885832,0.9961133003234863,0.025880642235279083,-0.08383770287036896,-0.007729445118457079,0.9999143481254578,-0.0018864457961171865,-0.002013272838667035,-0.012794016860425472,0.9994890093803406,-0.02070309966802597,-0.001851308043114841,-0.02428407408297062,8.3958158493042,16.126985549926758,30.658248901367188,24.000001907348633,9.769103050231934,1.4399999380111694,9.805242538452148,17.382604598999023,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,613,3,4,4024,0,0,0,0,11,0,282,0,0,0,0
1361,1702448902.9040148,0.9962112307548523,0.02588263712823391,-0.08266911655664444,-0.007683771662414074,0.9999167919158936,-0.0018730938900262117,-0.0010831706458702683,-0.012718390673398972,0.9994924068450928,-0.020666800439357758,-0.0008567567565478384,-0.024231592193245888,8.3958158493042,16.126985549926758,30.658248901367188,24.000001907348633,9.769103050231934,1.4399999380111694,9.805242538452148,17.42694854736328,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,613,3,4,4024,0,0,0,0,11,0,282,0,0,0,0
1362,1702448902.9194477,0.9963717460632324,0.025730673223733902,-0.08076851814985275,-0.007599310018122196,0.9999178051948547,-0.001904536271467805,0.0009061627788469195,-0.012645433656871319,0.99949711561203,-0.020604632794857025,0.0007485119858756661,-0.024093367159366608,8.3958158493042,16.126985549926758,30.658248901367188,24.000001907348633,9.769103050231934,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,601,3,4,4029,0,0,0,0,11,0,284,0,0,0,0
1363,1702448902.9348795,0.9964621663093567,0.025588927790522575,-0.07969965040683746,-0.007501257583498955,0.9999172687530518,-0.0019316273974254727,0.001743033528327942,-0.012598912231624126,0.9994990825653076,-0.020578673109412193,0.0013593783369287848,-0.024007637053728104,8.3958158493042,16.126985549926758,30.658248901367188,24.04958724975586,9.704407691955566,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,601,3,4,4029,0,0,0,0,11,0,284,0,0,0,0
1364,1702448902.9503112,0.9966347813606262,0.02545347437262535,-0.07756504416465759,-0.007416125386953354,0.9999135136604309,-0.002145643113180995,0.003076929599046707,-0.0126052126288414,0.999501645565033,-0.020537156611680984,0.0022509300615638494,-0.023866847157478333,8.3958158493042,16.126985549926758,30.658248901367188,24.09917449951172,9.704407691955566,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,601,3,4,4029,0,0,0,0,11,0,284,0,0,0,0
1365,1702448902.9657433,0.9966347813606262,0.02545347437262535,-0.07756504416465759,-0.007416125386953354,0.9999116659164429,-0.0022074549924582243,0.0034742425195872784,-0.012639995664358139,0.9995031952857971,-0.020550716668367386,0.002548379823565483,-0.02376129850745201,8.3958158493042,16.126985549926758,30.658248901367188,24.148759841918945,9.704407691955566,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,551,3,4,4031,0,0,0,0,11,0,285,0,0,0,0
1366,1702448902.9811752,0.9968564510345459,0.025111602619290352,-0.07478292286396027,-0.007366219535470009,0.9999070763587952,-0.002320438390597701,0.0040924628265202045,-0.012797652743756771,0.9995046854019165,-0.020547112450003624,0.0030071239452809095,-0.02364739216864109,8.3958158493042,16.126985549926758,30.658248901367188,24.247934341430664,9.639711380004883,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.505104064941406,11.134020805358887,4.923925399780273,4,0,1,0,551,3,4,4031,0,0,0,0,11,0,285,0,0,0,0
1367,1702448902.9966078,0.9969158172607422,0.02501155436038971,-0.07401233911514282,-0.007450682111084461,0.9999049305915833,-0.0023825480602681637,0.0043783411383628845,-0.012858525849878788,0.999503493309021,-0.02055205963551998,0.0034586035180836916,-0.023631984367966652,8.3958158493042,16.126985549926758,30.658248901367188,24.29751968383789,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,551,3,4,4031,0,0,0,0,11,0,285,0,0,0,0
1368,1702448903.0120385,0.9969717264175415,0.02490566484630108,-0.07328680157661438,-0.007498844526708126,0.9998987913131714,-0.0024839681573212147,0.005154391750693321,-0.013026154600083828,0.9995012879371643,-0.020440267398953438,0.0045478614047169685,-0.023638511076569557,8.3958158493042,16.126985549926758,30.658248901367188,24.347108840942383,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,551,3,4,4031,0,0,0,0,11,0,285,0,0,0,0
1369,1702448903.0274713,0.9971073269844055,0.024712031707167625,-0.07143470644950867,-0.007966826669871807,0.9998908042907715,-0.0024801234249025583,0.006131440866738558,-0.01321619376540184,0.9994935393333435,-0.020443366840481758,0.005395982414484024,-0.023785142228007317,8.3958158493042,16.126985549926758,30.658248901367188,24.29751968383789,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,551,3,4,4031,0,0,0,0,11,0,285,0,0,0,0
1370,1702448903.0429032,0.9971505403518677,0.024553541094064713,-0.07086879760026932,-0.008100076578557491,0.9998851418495178,-0.002427401952445507,0.006854449864476919,-0.013300716876983643,0.9994885921478271,-0.020462144166231155,0.005869777407497168,-0.023862183094024658,8.3958158493042,16.126985549926758,30.658248901367188,24.29751968383789,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,528,3,3,4033,0,0,0,0,12,0,286,0,0,0,0
1371,1702448903.0583358,0.9971664547920227,0.024128904566168785,-0.07074025273323059,-0.008527243509888649,0.999870777130127,-0.0024207555688917637,0.008225182071328163,-0.01360318623483181,0.9994791150093079,-0.020376073196530342,0.0068636140786111355,-0.024069763720035553,8.3958158493042,16.126985549926758,30.728727340698242,24.29751968383789,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,528,3,3,4033,0,0,0,0,12,0,286,0,0,0,0
1372,1702448903.0737674,0.9972013831138611,0.0240547563880682,-0.0702553242444992,-0.008662937209010124,0.9998644590377808,-0.002406480023637414,0.008776852861046791,-0.01372549869120121,0.9994720816612244,-0.020365670323371887,0.007340865209698677,-0.024227628484368324,8.3958158493042,16.126985549926758,30.799203872680664,24.29751968383789,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,1,0,528,3,3,4033,0,0,0,0,12,0,286,0,0,0,0
1373,1702448903.0891998,0.9972493648529053,0.023965584114193916,-0.06956623494625092,-0.00894105900079012,0.9998535513877869,-0.0023766770027577877,0.009467137046158314,-0.014057058840990067,0.9994547367095947,-0.02036018669605255,0.00843697041273117,-0.02458905056118965,8.3958158493042,16.126985549926758,30.86968231201172,24.247934341430664,9.5750150680542,1.4399999380111694,9.805242538452148,17.471290588378906,22.695653915405273,5.573222637176514,7.187250137329102,12.127742767333984,29.573488235473633,3.3750014305114746,12.706268310546875,4.599668502807617,41.44871139526367,11.134020805358887,4.923925399780273,4,0,2,0,525,2,3,4035,0,0,0,0,12,0,287,0,0,0,0
